706,0.228
714,0.229
716,0.23
717,0.231
718,0.232
720,0.233
721,0.234
727,0.235
728,0.236
730,0.237
731,0.238
732,0.239
733,0.24
735,0.241
740,0.242
741,0.243
743,0.244
745,0.245
753,0.246
756,0.247
757,0.248
759,0.249
760,0.25
767,0.251
769,0.252
771,0.253
772,0.254
776,0.255
777,0.256
779,0.257
780,0.258
782,0.259
783,0.26
786,0.261
790,0.262
793,0.263
799,0.264
801,0.265
803,0.266
804,0.267
805,0.268
806,0.269
815,0.27
816,0.271
817,0.272
820,0.273
821,0.274
823,0.275
826,0.276
828,0.277
829,0.278
830,0.279
845,0.28
847,0.281
852,0.282
856,0.283
860,0.284
872,0.285
876,0.286
877,0.287
882,0.288
884,0.289
885,0.29
890,0.291
891,0.292
900,0.293
905,0.294
907,0.295
909,0.296
910,0.297
911,0.298
919,0.299
920,0.3
928,0.301
930,0.302
937,0.303
944,0.304
948,0.305
949,0.306
953,0.307
955,0.308
958,0.309
961,0.31
962,0.311
965,0.312
969,0.313
970,0.314
972,0.315
974,0.316
979,0.317
982,0.318
984,0.319
985,0.32
986,0.321
987,0.322
989,0.323
990,0.324
993,0.325
995,0.326
996,0.327
1001,0.328
1002,0.329
1003,0.33
1006,0.331
1007,0.332
1010,0.333
1013,0.334
1014,0.335
1015,0.336
1018,0.337
1019,0.338
1022,0.339
1027,0.34
1028,0.341
1030,0.342
1031,0.343
1033,0.344
1036,0.345
1040,0.346
1045,0.347
1049,0.348
1054,0.349
1057,0.35
1058,0.351
1059,0.352
1062,0.353
1064,0.354
1065,0.355
1068,0.356
1070,0.357
1073,0.358
1075,0.359
1076,0.36
1079,0.361
1081,0.362
1085,0.363
1086,0.364
1093,0.365
1097,0.366
1101,0.367
1110,0.368
1114,0.369
1117,0.37
1120,0.371
1121,0.372
1127,0.373
1134,0.374
1135,0.375
1138,0.376
1140,0.377
1141,0.378
1142,0.379
1147,0.38
1151,0.381
1152,0.382
1153,0.383
1156,0.384
1158,0.385
1159,0.386
1161,0.387
1165,0.388
1168,0.389
1169,0.39
1176,0.391
1178,0.392
1181,0.393
1182,0.394
1186,0.395
1188,0.396
1192,0.397
1195,0.398
1196,0.399
1197,0.4
1198,0.401
1199,0.402
1201,0.403
1209,0.404
1213,0.405
1218,0.406
1219,0.407
1225,0.408
1226,0.409
1227,0.41
1228,0.411
1229,0.412
1232,0.413
1233,0.414
1239,0.415
1242,0.416
1243,0.417
1244,0.418
1245,0.419
1251,0.42
1253,0.421
1259,0.422
1263,0.423
1265,0.424
1267,0.425
1276,0.426
1277,0.427
1278,0.428
1280,0.429
1287,0.43
1289,0.431
1294,0.432
1296,0.433
1299,0.434
1300,0.435
1302,0.436
1303,0.437
1306,0.438
1308,0.439
1317,0.44
1318,0.441
1324,0.442
1325,0.443
1327,0.444
1329,0.445
1338,0.446
1342,0.447
1348,0.448
1349,0.449
1354,0.45
1362,0.451
1364,0.452
1367,0.453
1372,0.454
1376,0.455
1385,0.456
1387,0.457
1391,0.458
1393,0.459
1399,0.46
1403,0.461
1407,0.462
1411,0.463
1413,0.464
1423,0.465
1429,0.466
1431,0.467
1432,0.468
1440,0.469
1441,0.47
1446,0.471
1448,0.472
1449,0.473
1451,0.474
1452,0.475
1454,0.476
1458,0.477
1460,0.478
1463,0.479
1470,0.48
1474,0.481
1476,0.482
1477,0.483
1478,0.484
1479,0.485
1481,0.486
1485,0.487
1486,0.488
1488,0.489
1490,0.49
1492,0.491
1493,0.492
1495,0.493
1497,0.494
1502,0.495
1519,0.496
1520,0.497
1521,0.498
1522,0.499
1523,0.5
1524,0.501
1525,0.502
1528,0.503
1529,0.504
1531,0.505
1532,0.506
1533,0.507
1534,0.508
1535,0.509
1540,0.51
1541,0.511
1546,0.512
1550,0.513
1555,0.514
1558,0.515
1563,0.516
1566,0.517
1567,0.518
1571,0.519
1575,0.52
1577,0.521
1580,0.522
1585,0.523
1588,0.524
1590,0.525
1595,0.526
1597,0.527
1600,0.528
1602,0.529
1606,0.53
1607,0.531
1608,0.532
1611,0.533
1617,0.534
1619,0.535
1622,0.536
1629,0.537
1634,0.538
1635,0.539
1638,0.54
1639,0.541
1641,0.542
1642,0.543
1646,0.544
1648,0.545
1650,0.546
1652,0.547
1658,0.548
1660,0.549
1663,0.55
1664,0.551
1665,0.552
1666,0.553
1669,0.554
1672,0.555
1673,0.556
1679,0.557
1681,0.558
1683,0.559
1689,0.56
1702,0.561
1704,0.562
1705,0.563
1708,0.564
1711,0.565
1714,0.566
1715,0.567
1716,0.568
1718,0.569
1721,0.57
1723,0.571
1728,0.572
1732,0.573
1733,0.574
1737,0.575
1739,0.576
1742,0.577
1746,0.578
1748,0.579
1754,0.58
1755,0.581
1761,0.582
1762,0.583
1765,0.584
1767,0.585
1775,0.586
1777,0.587
1778,0.588
1779,0.589
1781,0.59
1784,0.591
1785,0.592
1786,0.593
1788,0.594
1789,0.595
1792,0.596
1799,0.597
1801,0.598
1805,0.599
1812,0.6
1814,0.601
1816,0.602
1817,0.603
1818,0.604
1819,0.605
1821,0.606
1824,0.607
1825,0.608
1827,0.609
1834,0.61
1837,0.611
1845,0.612
1849,0.613
1852,0.614
1853,0.615
1855,0.616
1857,0.617
1863,0.618
1867,0.619
1869,0.62
1870,0.621
1873,0.622
1876,0.623
1877,0.624
1880,0.625
1881,0.626
1885,0.627
1886,0.628
1887,0.629
1888,0.63
1892,0.631
1897,0.632
1903,0.633
1904,0.634
1915,0.635
1916,0.636
1918,0.637
1919,0.638
1920,0.639
1925,0.64
1933,0.641
1936,0.642
1937,0.643
1939,0.644
1940,0.645
1941,0.646
1943,0.647
1946,0.648
1952,0.649
1954,0.65
1955,0.651
1961,0.652
1964,0.653
1966,0.654
1967,0.655
1972,0.656
1974,0.657
1975,0.658
1977,0.659
1980,0.66
1981,0.661
1983,0.662
1987,0.663
1989,0.664
1990,0.665
1996,0.666
1999,0.667
2002,0.668
2004,0.669
2010,0.67
2013,0.671
2014,0.672
2019,0.673
2021,0.674
2022,0.675
2023,0.676
2029,0.677
2032,0.678
2033,0.679
2040,0.68
2041,0.681
2044,0.682
2045,0.683
2048,0.684
2052,0.685
2053,0.686
2054,0.687
2056,0.688
2059,0.689
2062,0.69
2064,0.691
2065,0.692
2067,0.693
2072,0.694
2075,0.695
2076,0.696
2084,0.697
2086,0.698
2092,0.699
2093,0.7
2101,0.701
2102,0.702
2110,0.703
2115,0.704
2126,0.705
2130,0.706
2132,0.707
2135,0.708
2136,0.709
2140,0.71
2142,0.711
2145,0.712
2149,0.713
2151,0.714
2154,0.715
2155,0.716
2157,0.717
2158,0.718
2160,0.719
2163,0.72
2172,0.721
2186,0.722
2189,0.723
2191,0.724
2194,0.725
2195,0.726
2197,0.727
2198,0.728
2201,0.729
2202,0.73
2209,0.731
2210,0.732
2213,0.733
2215,0.734
2219,0.735
2224,0.736
2225,0.737
2227,0.738
2228,0.739
2229,0.74
2231,0.741
2243,0.742
2244,0.743
2245,0.744
2246,0.745
2247,0.746
2249,0.747
2250,0.748
2251,0.749
2253,0.75
2255,0.751
2257,0.752
2267,0.753
2268,0.754
2269,0.755
2272,0.756
2274,0.757
2275,0.758
2277,0.759
2285,0.76
2291,0.761
2294,0.762
2309,0.763
2311,0.764
2315,0.765
2316,0.766
2318,0.767
2319,0.768
2320,0.769
2321,0.77
2326,0.771
2331,0.772
2334,0.773
2335,0.774
2336,0.775
2338,0.776
2342,0.777
2343,0.778
2349,0.779
2352,0.78
2353,0.781
2356,0.782
2358,0.783
2359,0.784
2362,0.785
2363,0.786
2373,0.787
2376,0.788
2378,0.789
2379,0.79
2382,0.791
2392,0.792
2400,0.793
2402,0.794
2403,0.795
2405,0.796
2406,0.797
2407,0.798
2427,0.799
2429,0.8
2432,0.801
2435,0.802
2453,0.803
2461,0.804
2462,0.805
2465,0.806
2469,0.807
2470,0.808
2472,0.809
2475,0.81
2479,0.811
2481,0.812
2482,0.813
2483,0.814
2486,0.815
2499,0.816
2503,0.817
2505,0.818
2510,0.819
2511,0.82
2513,0.821
2516,0.822
2518,0.823
2519,0.824
2520,0.825
2523,0.826
2528,0.827
2529,0.828
2534,0.829
2536,0.83
2537,0.831
2540,0.832
2554,0.833
2558,0.834
2561,0.835
2562,0.836
2565,0.837
2566,0.838
2567,0.839
2568,0.84
2571,0.841
2574,0.842
2578,0.843
2580,0.844
2585,0.845
2586,0.846
2587,0.847
2589,0.848
2590,0.849
2591,0.85
2593,0.851
2597,0.852
2598,0.853
2599,0.854
2601,0.855
2607,0.856
2612,0.857
2618,0.858
2620,0.859
2624,0.86
2627,0.861
2628,0.862
2640,0.863
2643,0.864
2645,0.865
2652,0.866
2657,0.867
2658,0.868
2659,0.869
2661,0.87
2666,0.871
2673,0.872
2674,0.873
2675,0.874
2677,0.875
2680,0.876
2681,0.877
2688,0.878
2689,0.879
2692,0.88
2693,0.881
2696,0.882
2702,0.883
2704,0.884
2706,0.885
2710,0.886
2711,0.887
2712,0.888
2713,0.889
2714,0.89
2720,0.891
2724,0.892
2732,0.893
2733,0.894
2734,0.895
2736,0.896
2737,0.897
2739,0.898
2741,0.899
2742,0.9
2749,0.901
2754,0.902
2755,0.903
2756,0.904
2758,0.905
2759,0.906
2764,0.907
2769,0.908
2771,0.909
2773,0.91
2776,0.911
2777,0.912
2778,0.913
2781,0.914
2782,0.915
2788,0.916
2790,0.917
2791,0.918
2792,0.919
2801,0.92
2802,0.921
2808,0.922
2814,0.923
2819,0.924
2821,0.925
2822,0.926
2823,0.927
2825,0.928
2826,0.929
2829,0.93
2830,0.931
2832,0.932
2833,0.933
2835,0.934
2845,0.935
2852,0.936
2859,0.937
2860,0.938
2865,0.939
2885,0.94
2889,0.941
2894,0.942
2895,0.943
2899,0.944
2902,0.945
2904,0.946
2907,0.947
2918,0.948
2922,0.949
2923,0.95
2924,0.951
2926,0.952
2927,0.953
2928,0.954
2929,0.955
2932,0.956
2940,0.957
2942,0.958
2943,0.959
2945,0.96
2950,0.961
2956,0.962
2959,0.963
2960,0.964
2964,0.965
2965,0.966
2967,0.967
2968,0.968
2970,0.969
2971,0.97
2976,0.971
2977,0.972
2978,0.973
2984,0.974
2985,0.975
2986,0.976
2988,0.977
2991,0.978
2992,0.979
2994,0.98
2995,0.981
2996,0.982
2997,0.983
2999,0.984
3001,0.985
3002,0.986
3005,0.987
3008,0.988
3013,0.989
3015,0.99
3016,0.991
3021,0.992
3024,0.993
3025,0.994
3031,0.995
3032,0.996
3038,0.997
3040,0.998
3041,0.999
3043,1.0
3044,1.001
3046,1.002
3052,1.003
3054,1.004
3056,1.005
3058,1.006
3062,1.007
3068,1.008
3074,1.009
3075,1.01
3076,1.011
3079,1.012
3081,1.013
3088,1.014
3089,1.015
3093,1.016
3094,1.017
3096,1.018
3097,1.019
3103,1.02
3109,1.021
3110,1.022
3111,1.023
3113,1.024
3114,1.025
3117,1.026
3118,1.027
3119,1.028
3121,1.029
3124,1.03
3130,1.031
3131,1.032
3135,1.033
3136,1.034
3138,1.035
3139,1.036
3142,1.037
3146,1.038
3149,1.039
3150,1.04
3151,1.041
3154,1.042
3160,1.043
3167,1.044
3168,1.045
3169,1.046
3170,1.047
3172,1.048
3173,1.049
3174,1.05
3179,1.051
3181,1.052
3188,1.053
3189,1.054
3190,1.055
3191,1.056
3194,1.057
3201,1.058
3206,1.059
3212,1.06
3213,1.061
3219,1.062
3223,1.063
3224,1.064
3227,1.065
3232,1.066
3241,1.067
3242,1.068
3245,1.069
3257,1.07
3258,1.071
3260,1.072
3261,1.073
3262,1.074
3282,1.075
3283,1.076
3290,1.077
3292,1.078
3296,1.079
3298,1.08
3299,1.081
3301,1.082
3302,1.083
3305,1.084
3309,1.085
3312,1.086
3315,1.087
3320,1.088
3321,1.089
3322,1.09
3325,1.091
3327,1.092
3328,1.093
3333,1.094
3335,1.095
3337,1.096
3342,1.097
3345,1.098
3350,1.099
3357,1.1
3358,1.101
3361,1.102
3370,1.103
3371,1.104
3377,1.105
3378,1.106
3384,1.107
3387,1.108
3388,1.109
3389,1.11
3390,1.111
3392,1.112
3397,1.113
3399,1.114
3402,1.115
3412,1.116
3413,1.117
3415,1.118
3418,1.119
3419,1.12
3420,1.121
3421,1.122
3427,1.123
3430,1.124
3432,1.125
3441,1.126
3447,1.127
3448,1.128
3449,1.129
3450,1.13
3452,1.131
3454,1.132
3458,1.133
3463,1.134
3470,1.135
3473,1.136
3474,1.137
3475,1.138
3477,1.139
3478,1.14
3480,1.141
3484,1.142
3486,1.143
3487,1.144
3492,1.145
3497,1.146
3498,1.147
3503,1.148
3507,1.149
3508,1.15
3509,1.151
3524,1.152
3527,1.153
3529,1.154
3531,1.155
3533,1.156
3534,1.157
3537,1.158
3539,1.159
3542,1.16
3547,1.161
3550,1.162
3552,1.163
3554,1.164
3555,1.165
3559,1.166
3563,1.167
3564,1.168
3573,1.169
3576,1.17
3580,1.171
3581,1.172
3582,1.173
3592,1.174
3593,1.175
3594,1.176
3597,1.177
3603,1.178
3606,1.179
3609,1.18
3613,1.181
3623,1.182
3625,1.183
3628,1.184
3630,1.185
3632,1.186
3641,1.187
3647,1.188
3655,1.189
3656,1.19
3662,1.191
3666,1.192
3668,1.193
3669,1.194
3671,1.195
3677,1.196
3681,1.197
3684,1.198
3691,1.199
3695,1.2
3703,1.201
3707,1.202
3708,1.203
3709,1.204
3713,1.205
3714,1.206
3715,1.207
3719,1.208
3720,1.209
3728,1.21
3729,1.211
3732,1.212
3733,1.213
3734,1.214
3746,1.215
3747,1.216
3750,1.217
3751,1.218
3754,1.219
3756,1.22
3758,1.221
3762,1.222
3776,1.223
3778,1.224
3781,1.225
3792,1.226
3795,1.227
3799,1.228
3807,1.229
3808,1.23
3809,1.231
3818,1.232
3820,1.233
3822,1.234
3825,1.235
3829,1.236
3838,1.237
3843,1.238
3845,1.239
3847,1.24
3848,1.241
3850,1.242
3858,1.243
3861,1.244
3862,1.245
3863,1.246
3866,1.247
3867,1.248
3869,1.249
3871,1.25
3880,1.251
3882,1.252
3883,1.253
3891,1.254
3893,1.255
3894,1.256
3909,1.257
3914,1.258
3917,1.259
3920,1.26
3921,1.261
3925,1.262
3927,1.263
3928,1.264
3929,1.265
3934,1.266
3937,1.267
3939,1.268
3940,1.269
3941,1.27
3943,1.271
3946,1.272
3948,1.273
3950,1.274
3954,1.275
3962,1.276
3965,1.277
3966,1.278
3976,1.279
3977,1.28
3981,1.281
3983,1.282
3985,1.283
3992,1.284
3993,1.285
3994,1.286
3995,1.287
3998,1.288
4000,1.289
4001,1.29
4010,1.291
4014,1.292
4016,1.293
4017,1.294
4018,1.295
4020,1.296
4021,1.297
4022,1.298
4024,1.299
4025,1.3
4032,1.301
4036,1.302
4039,1.303
4041,1.304
4044,1.305
4046,1.306
4051,1.307
4052,1.308
4053,1.309
4063,1.31
4066,1.311
4071,1.312
4074,1.313
4076,1.314
4077,1.315
4078,1.316
4080,1.317
4081,1.318
4089,1.319
4093,1.32
4094,1.321
4095,1.322
4100,1.323
4101,1.324
4103,1.325
4105,1.326
4111,1.327
4112,1.328
4117,1.329
4122,1.33
4124,1.331
4127,1.332
4131,1.333
4141,1.334
4145,1.335
4150,1.336
4151,1.337
4156,1.338
4160,1.339
4165,1.34
4166,1.341
4170,1.342
4171,1.343
4174,1.344
4180,1.345
4185,1.346
4187,1.347
4188,1.348
4190,1.349
4192,1.35
4198,1.351
4202,1.352
4203,1.353
4206,1.354
4210,1.355
4217,1.356
4218,1.357
4220,1.358
4221,1.359
4222,1.36
4224,1.361
4226,1.362
4227,1.363
4231,1.364
4234,1.365
4241,1.366
4242,1.367
4244,1.368
4245,1.369
4246,1.37
4249,1.371
4253,1.372
4255,1.373
4256,1.374
4263,1.375
4268,1.376
4272,1.377
4277,1.378
4278,1.379
4280,1.38
4286,1.381
4290,1.382
4294,1.383
4296,1.384
4297,1.385
4298,1.386
4300,1.387
4301,1.388
4303,1.389
4308,1.39
4309,1.391
4314,1.392
4315,1.393
4316,1.394
4320,1.395
4321,1.396
4322,1.397
4323,1.398
4329,1.399
4331,1.4
4332,1.401
4333,1.402
4337,1.403
4342,1.404
4343,1.405
4346,1.406
4348,1.407
4349,1.408
4357,1.409
4358,1.41
4361,1.411
4364,1.412
4365,1.413
4374,1.414
4378,1.415
4380,1.416
4386,1.417
4387,1.418
4389,1.419
4396,1.42
4397,1.421
4401,1.422
4404,1.423
4405,1.424
4412,1.425
4413,1.426
4414,1.427
4415,1.428
4417,1.429
4418,1.43
4419,1.431
4427,1.432
4428,1.433
4429,1.434
4435,1.435
4437,1.436
4440,1.437
4442,1.438
4443,1.439
4446,1.44
4448,1.441
4450,1.442
4454,1.443
4466,1.444
4472,1.445
4473,1.446
4476,1.447
4477,1.448
4478,1.449
4479,1.45
4480,1.451
4486,1.452
4496,1.453
4498,1.454
4500,1.455
4508,1.456
4509,1.457
4510,1.458
4512,1.459
4514,1.46
4516,1.461
4520,1.462
4525,1.463
4528,1.464
4530,1.465
4531,1.466
4535,1.467
4543,1.468
4549,1.469
4554,1.47
4556,1.471
4561,1.472
4566,1.473
4569,1.474
4573,1.475
4575,1.476
4576,1.477
4579,1.478
4588,1.479
4592,1.48
4593,1.481
4594,1.482
4597,1.483
4598,1.484
4599,1.485
4602,1.486
4604,1.487
4607,1.488
4610,1.489
4613,1.49
4614,1.491
4616,1.492
4619,1.493
4621,1.494
4626,1.495
4629,1.496
4630,1.497
4632,1.498
4644,1.499
4650,1.5
4651,1.501
4657,1.502
4663,1.503
4664,1.504
4669,1.505
4675,1.506
4676,1.507
4677,1.508
4678,1.509
4679,1.51
4681,1.511
4684,1.512
4687,1.513
4691,1.514
4698,1.515
4699,1.516
4701,1.517
4708,1.518
4713,1.519
4714,1.52
4715,1.521
4716,1.522
4717,1.523
4718,1.524
4720,1.525
4732,1.526
4735,1.527
4737,1.528
4738,1.529
4740,1.53
4757,1.531
4758,1.532
4759,1.533
4761,1.534
4764,1.535
4765,1.536
4766,1.537
4767,1.538
4771,1.539
4775,1.54
4777,1.541
4778,1.542
4790,1.543
4792,1.544
4799,1.545
4800,1.546
4802,1.547
4803,1.548
4810,1.549
4815,1.55
4816,1.551
4817,1.552
4820,1.553
4822,1.554
4825,1.555
4832,1.556
4837,1.557
4841,1.558
4843,1.559
4845,1.56
4855,1.561
4858,1.562
4861,1.563
4862,1.564
4866,1.565
4867,1.566
4868,1.567
4871,1.568
4872,1.569
4875,1.57
4891,1.571
4893,1.572
4897,1.573
4898,1.574
4900,1.575
4902,1.576
4903,1.577
4904,1.578
4905,1.579
4911,1.58
4918,1.581
4920,1.582
4924,1.583
4938,1.584
4944,1.585
4946,1.586
4954,1.587
4962,1.588
4965,1.589
4976,1.59
4977,1.591
4984,1.592
4987,1.593
4990,1.594
4991,1.595
4993,1.596
4994,1.597
4995,1.598
5001,1.599
5002,1.6
5003,1.601
5004,1.602
5009,1.603
5015,1.604
5022,1.605
5024,1.606
5025,1.607
5027,1.608
5029,1.609
5031,1.61
5044,1.611
5046,1.612
5049,1.613
5050,1.614
5054,1.615
5055,1.616
5062,1.617
5067,1.618
5068,1.619
5071,1.62
5072,1.621
5083,1.622
5087,1.623
5088,1.624
5091,1.625
5093,1.626
5095,1.627
5101,1.628
5103,1.629
5104,1.63
5105,1.631
5110,1.632
5118,1.633
5119,1.634
5120,1.635
5123,1.636
5124,1.637
5125,1.638
5126,1.639
5127,1.64
5128,1.641
5134,1.642
5135,1.643
5138,1.644
5143,1.645
5144,1.646
5149,1.647
5154,1.648
5158,1.649
5164,1.65
5167,1.651
5168,1.652
5171,1.653
5174,1.654
5175,1.655
5180,1.656
5181,1.657
5183,1.658
5184,1.659
5185,1.66
5188,1.661
5192,1.662
5199,1.663
5200,1.664
5206,1.665
5211,1.666
5217,1.667
5226,1.668
5228,1.669
5230,1.67
5235,1.671
5237,1.672
5245,1.673
5247,1.674
5249,1.675
5253,1.676
5254,1.677
5256,1.678
5257,1.679
5259,1.68
5263,1.681
5265,1.682
5269,1.683
5270,1.684
5279,1.685
5284,1.686
5288,1.687
5289,1.688
5290,1.689
5293,1.69
5294,1.691
5307,1.692
5312,1.693
5315,1.694
5319,1.695
5321,1.696
5331,1.697
5344,1.698
5348,1.699
5354,1.7
5355,1.701
5356,1.702
5360,1.703
5361,1.704
5364,1.705
5367,1.706
5368,1.707
5371,1.708
5378,1.709
5379,1.71
5382,1.711
5386,1.712
5387,1.713
5389,1.714
5390,1.715
5392,1.716
5395,1.717
5397,1.718
5405,1.719
5408,1.72
5409,1.721
5413,1.722
5414,1.723
5420,1.724
5422,1.725
5424,1.726
5434,1.727
5435,1.728
5437,1.729
5445,1.73
5446,1.731
5449,1.732
5451,1.733
5457,1.734
5460,1.735
5463,1.736
5466,1.737
5468,1.738
5469,1.739
5470,1.74
5471,1.741
5472,1.742
5475,1.743
5480,1.744
5481,1.745
5487,1.746
5489,1.747
5493,1.748
5498,1.749
5499,1.75
5505,1.751
5508,1.752
5509,1.753
5510,1.754
5512,1.755
5513,1.756
5519,1.757
5520,1.758
5521,1.759
5522,1.76
5524,1.761
5525,1.762
5526,1.763
5528,1.764
5529,1.765
5534,1.766
5536,1.767
5540,1.768
5541,1.769
5545,1.77
5548,1.771
5551,1.772
5553,1.773
5560,1.774
5561,1.775
5562,1.776
5564,1.777
5565,1.778
5568,1.779
5569,1.78
5575,1.781
5576,1.782
5578,1.783
5582,1.784
5583,1.785
5589,1.786
5591,1.787
5594,1.788
5601,1.789
5606,1.79
5609,1.791
5615,1.792
5628,1.793
5629,1.794
5630,1.795
5631,1.796
5639,1.797
5642,1.798
5645,1.799
5650,1.8
5652,1.801
5654,1.802
5659,1.803
5660,1.804
5666,1.805
5667,1.806
5668,1.807
5671,1.808
5672,1.809
5673,1.81
5675,1.811
5677,1.812
5678,1.813
5679,1.814
5681,1.815
5689,1.816
5693,1.817
5706,1.818
5713,1.819
5724,1.82
5725,1.821
5727,1.822
5729,1.823
5735,1.824
5738,1.825
5741,1.826
5742,1.827
5744,1.828
5745,1.829
5746,1.83
5748,1.831
5750,1.832
5751,1.833
5752,1.834
5760,1.835
5762,1.836
5766,1.837
5768,1.838
5769,1.839
5771,1.84
5773,1.841
5774,1.842
5775,1.843
5781,1.844
5783,1.845
5786,1.846
5788,1.847
5789,1.848
5790,1.849
5792,1.85
5796,1.851
5797,1.852
5798,1.853
5805,1.854
5806,1.855
5807,1.856
5808,1.857
5810,1.858
5813,1.859
5818,1.86
5820,1.861
5826,1.862
5828,1.863
5829,1.864
5835,1.865
5837,1.866
5844,1.867
5845,1.868
5846,1.869
5848,1.87
5853,1.871
5854,1.872
5856,1.873
5857,1.874
5862,1.875
5864,1.876
5874,1.877
5875,1.878
5881,1.879
5883,1.88
5885,1.881
5886,1.882
5888,1.883
5891,1.884
5893,1.885
5895,1.886
5897,1.887
5900,1.888
5901,1.889
5904,1.89
5910,1.891
5913,1.892
5920,1.893
5925,1.894
5926,1.895
5927,1.896
5931,1.897
5939,1.898
5946,1.899
5951,1.9
5953,1.901
5954,1.902
5955,1.903
5958,1.904
5960,1.905
5964,1.906
5966,1.907
5972,1.908
5973,1.909
5974,1.91
5982,1.911
5985,1.912
5991,1.913
6000,1.914
6004,1.915
6012,1.916
6016,1.917
6019,1.918
6022,1.919
6025,1.92
6026,1.921
6030,1.922
6031,1.923
6035,1.924
6037,1.925
6039,1.926
6040,1.927
6042,1.928
6043,1.929
6044,1.93
6046,1.931
6048,1.932
6057,1.933
6060,1.934
6062,1.935
6064,1.936
6067,1.937
6068,1.938
6072,1.939
6077,1.94
6078,1.941
6079,1.942
6080,1.943
6084,1.944
6086,1.945
6087,1.946
6088,1.947
6093,1.948
6094,1.949
6096,1.95
6101,1.951
6104,1.952
6105,1.953
6106,1.954
6108,1.955
6110,1.956
6111,1.957
6114,1.958
6115,1.959
6116,1.96
6123,1.961
6125,1.962
6134,1.963
6139,1.964
6140,1.965
6142,1.966
6145,1.967
6148,1.968
6153,1.969
6155,1.97
6162,1.971
6163,1.972
6166,1.973
6167,1.974
6173,1.975
6175,1.976
6179,1.977
6180,1.978
6181,1.979
6183,1.98
6184,1.981
6191,1.982
6195,1.983
6196,1.984
6197,1.985
6203,1.986
6207,1.987
6221,1.988
6228,1.989
6231,1.99
6235,1.991
6241,1.992
6242,1.993
6244,1.994
6246,1.995
6251,1.996
6253,1.997
6254,1.998
6263,1.999
6265,2.0
6266,2.001
6269,2.002
6270,2.003
6275,2.004
6276,2.005
6282,2.006
6287,2.007
6291,2.008
6292,2.009
6295,2.01
6299,2.011
6303,2.012
6305,2.013
6307,2.014
6308,2.015
6310,2.016
6317,2.017
6318,2.018
6319,2.019
6338,2.02
6340,2.021
6341,2.022
6350,2.023
6351,2.024
6353,2.025
6358,2.026
6359,2.027
6360,2.028
6361,2.029
6363,2.03
6378,2.031
6380,2.032
6383,2.033
6386,2.034
6388,2.035
6393,2.036
6398,2.037
6399,2.038
6401,2.039
6409,2.04
6413,2.041
6417,2.042
6419,2.043
6425,2.044
6433,2.045
